age,monthly_income_ksh,loan_amount_ksh,loan_tenure_months,num_dependants,credit_score,num_prev_loans,num_late_payments,mobile_money_score,county,employment_type,education_level,has_collateral,has_insurance,loan_default
48,5000.0,31278,6,0,678.0,1.0,2,25.5,Nyeri,Self-employed,Tertiary,0,1,1
26,5000.0,9713,6,0,524.0,,4,72.0,Meru,Unemployed,Secondary,0,0,0
46,5000.0,11453,12,7,577.0,0.0,2,66.6,Machakos,Formal,Tertiary,1,1,0
31,14637.0,18030,3,7,456.0,,4,67.3,Kisumu,Informal,Tertiary,1,0,0
57,35074.0,17815,6,0,450.0,6.0,1,82.5,Kakamega,Self-employed,University,0,1,0
58,5000.0,1395,18,6,618.0,2.0,1,61.4,Nakuru,Self-employed,Secondary,0,1,0
39,5000.0,35621,6,7,,9.0,1,11.0,Kakamega,Self-employed,Tertiary,1,0,0
28,96812.0,3903,18,0,464.0,7.0,4,69.0,Mombasa,Unemployed,Tertiary,0,1,0
40,60394.0,25679,3,3,485.0,5.0,4,66.4,Meru,Informal,Tertiary,0,0,0
18,57975.0,29627,24,4,619.0,5.0,1,,Eldoret,Self-employed,University,1,1,0
63,75524.0,25098,3,7,487.0,0.0,4,43.2,Mombasa,Informal,Primary,0,1,0
54,42143.0,17301,24,7,538.0,4.0,3,52.8,Kakamega,Informal,Secondary,1,1,0
38,5000.0,1000,24,5,551.0,2.0,3,89.2,Thika,Formal,Tertiary,1,0,0
43,17826.0,8937,3,0,358.0,9.0,4,41.6,Machakos,Self-employed,Secondary,0,1,0
63,44949.0,18569,6,0,402.0,0.0,4,25.2,Mombasa,Unemployed,University,0,0,0
53,11513.0,9802,1,0,583.0,7.0,0,,Nairobi,Formal,Tertiary,0,0,0
40,40699.0,39825,6,0,476.0,6.0,0,59.3,Machakos,Formal,Secondary,0,0,0
18,5000.0,7386,6,7,655.0,6.0,2,93.4,Nairobi,Self-employed,University,1,1,0
57,12791.0,6949,12,1,646.0,9.0,2,100.0,Kisumu,Informal,Secondary,0,0,0
32,27880.0,6184,12,1,621.0,9.0,2,73.0,Nakuru,Unemployed,Tertiary,0,0,0
38,34997.0,8092,6,2,,9.0,1,40.4,Mombasa,Formal,Primary,0,0,0
64,30116.0,16302,18,0,541.0,3.0,3,42.5,Machakos,Formal,Secondary,0,0,1
26,41878.0,24552,24,2,614.0,5.0,1,77.5,Eldoret,Informal,Primary,0,1,0
26,5000.0,21727,12,3,491.0,8.0,4,86.6,Nairobi,Formal,Tertiary,1,1,1
27,5000.0,32975,6,2,795.0,2.0,0,47.2,Nyeri,Formal,Secondary,0,0,0
43,71124.0,43416,1,4,748.0,8.0,4,88.5,Kakamega,Formal,Secondary,0,0,0
58,40071.0,33864,18,1,551.0,3.0,4,55.4,Machakos,Formal,Secondary,0,0,0
52,5000.0,1000,3,1,588.0,4.0,0,74.3,Nakuru,Formal,Secondary,1,0,0
42,,26629,6,0,685.0,6.0,4,82.9,Mombasa,Unemployed,University,0,0,0
43,9708.0,4673,6,7,535.0,5.0,2,30.4,Machakos,Formal,Primary,1,0,0
28,22770.0,2852,24,0,484.0,9.0,0,69.0,Mombasa,Informal,University,0,0,0
55,5490.0,20349,18,3,637.0,7.0,4,88.6,Thika,Self-employed,Tertiary,1,0,1
19,43338.0,7705,12,5,557.0,7.0,2,48.8,Nairobi,Self-employed,Tertiary,0,0,0
24,38471.0,1176,12,3,568.0,7.0,2,38.9,Machakos,Informal,Secondary,1,0,0
35,8299.0,2961,12,4,466.0,2.0,3,69.9,Machakos,Self-employed,University,0,0,0
44,69674.0,1000,3,0,378.0,9.0,2,62.7,Nakuru,Self-employed,Secondary,1,0,0
51,17955.0,46707,18,0,573.0,5.0,1,53.5,Nakuru,Self-employed,Tertiary,0,1,0
44,12111.0,1000,18,3,640.0,6.0,0,60.0,Kakamega,Informal,University,1,0,0
34,5784.0,4700,12,3,527.0,8.0,0,26.6,Eldoret,Self-employed,University,1,0,0
60,10831.0,10766,12,3,693.0,9.0,0,68.1,Mombasa,Informal,Tertiary,0,0,0
61,5000.0,8818,24,1,479.0,9.0,4,91.9,Meru,Formal,University,0,1,0
41,30635.0,48546,1,2,444.0,3.0,4,45.7,Kakamega,Self-employed,Tertiary,1,1,0
42,64631.0,1000,1,2,543.0,4.0,1,43.4,Nakuru,Informal,Secondary,0,1,0
24,27868.0,14357,6,0,,7.0,2,63.5,Meru,Unemployed,Secondary,1,0,0
23,8663.0,22818,6,1,626.0,0.0,4,100.0,Kisumu,Formal,Secondary,0,0,1
41,5000.0,53676,18,3,472.0,5.0,2,82.0,Meru,Informal,Secondary,0,1,1
50,,19371,18,0,686.0,3.0,2,58.1,Nairobi,Unemployed,Tertiary,1,0,0
46,18832.0,32567,3,1,,4.0,4,60.8,Machakos,Formal,Tertiary,0,1,0
60,49892.0,1748,3,4,546.0,4.0,4,84.0,Nakuru,Unemployed,Primary,1,0,0
39,7282.0,9753,1,5,674.0,1.0,1,41.8,Machakos,Unemployed,University,1,0,0
43,44527.0,9366,6,1,444.0,7.0,3,72.2,Kakamega,Self-employed,Secondary,0,1,0
45,70591.0,43481,1,6,657.0,1.0,0,37.7,Thika,Informal,University,1,0,0
38,21176.0,3282,1,0,654.0,3.0,4,78.5,Nakuru,Informal,University,1,0,0
24,60297.0,3294,6,7,636.0,4.0,4,54.1,Nakuru,Self-employed,University,0,0,1
34,28311.0,7966,3,2,548.0,0.0,2,64.0,Nyeri,Self-employed,University,1,1,0
37,35476.0,1120,24,6,300.0,5.0,3,52.8,Machakos,Informal,Secondary,0,0,0
58,26149.0,4029,24,3,485.0,1.0,4,74.0,Nakuru,Unemployed,Tertiary,0,0,0
37,,67168,24,5,487.0,4.0,3,56.5,Thika,Self-employed,Secondary,0,0,1
39,9359.0,11178,6,7,452.0,5.0,0,100.0,Thika,Unemployed,Secondary,1,1,0
45,12643.0,19994,12,4,562.0,7.0,2,,Nairobi,Formal,Tertiary,0,1,0
57,11985.0,25900,12,7,508.0,8.0,1,33.9,Mombasa,Formal,Primary,0,0,0
24,28996.0,9144,12,5,467.0,5.0,0,,Nakuru,Informal,University,0,0,0
18,5000.0,3185,18,7,444.0,4.0,3,74.7,Thika,Informal,University,0,0,0
49,87024.0,4628,3,5,478.0,3.0,3,50.8,Thika,Self-employed,Secondary,1,0,0
30,44635.0,7516,3,1,662.0,1.0,0,84.2,Nairobi,Formal,Tertiary,1,1,0
47,17963.0,20215,18,0,483.0,1.0,3,81.9,Nyeri,Unemployed,Secondary,0,0,0
40,6045.0,10159,1,7,498.0,6.0,1,58.3,Mombasa,Formal,University,0,0,0
36,74795.0,1000,24,7,504.0,4.0,1,79.6,Eldoret,Informal,Tertiary,0,0,0
49,60760.0,14821,12,0,583.0,6.0,3,11.8,Nakuru,Formal,Secondary,0,0,0
47,44769.0,50896,24,5,595.0,0.0,3,87.2,Eldoret,Informal,Secondary,0,0,0
46,11089.0,33434,12,3,300.0,0.0,1,77.7,Eldoret,Formal,Secondary,0,0,0
62,18021.0,34883,24,0,652.0,4.0,3,38.2,Kakamega,Formal,University,0,1,1
46,5000.0,31700,1,5,693.0,1.0,4,,Nyeri,Self-employed,Secondary,0,0,0
47,7333.0,7823,24,0,444.0,7.0,2,19.5,Kakamega,Formal,Primary,0,0,0
33,53477.0,28979,24,3,452.0,2.0,4,44.7,Machakos,Formal,University,1,0,0
57,43939.0,3090,6,4,504.0,0.0,3,81.9,Meru,Self-employed,University,0,1,0
36,31504.0,21442,24,6,474.0,1.0,3,59.7,Nairobi,Formal,University,1,0,0
35,79125.0,20520,6,5,572.0,9.0,2,58.6,Thika,Informal,Tertiary,0,1,0
18,,1000,3,2,355.0,9.0,3,60.9,Thika,Formal,Tertiary,0,1,0
31,22021.0,31020,18,2,438.0,6.0,2,58.6,Mombasa,Formal,Tertiary,0,1,0
64,14562.0,46712,24,5,703.0,5.0,1,79.7,Nyeri,Self-employed,Primary,1,0,0
19,98731.0,6223,3,1,457.0,7.0,2,47.6,Thika,Formal,Tertiary,1,0,0
45,5000.0,33467,6,4,674.0,6.0,2,68.4,Kakamega,Self-employed,Primary,1,0,1
47,93520.0,1720,24,1,585.0,9.0,4,37.1,Meru,Unemployed,Secondary,1,0,0
55,61348.0,18324,24,6,369.0,7.0,3,74.8,Kakamega,Formal,University,0,1,0
21,5000.0,13296,1,2,613.0,2.0,1,53.6,Eldoret,Unemployed,Secondary,1,0,0
18,29133.0,15789,3,3,538.0,5.0,0,59.2,Machakos,Formal,University,1,0,0
25,70490.0,52129,12,5,504.0,6.0,2,52.8,Thika,Formal,Secondary,1,0,0
46,29686.0,41007,12,6,574.0,9.0,0,55.3,Eldoret,Formal,Secondary,1,1,0
56,83205.0,30750,1,7,597.0,0.0,3,39.9,Thika,Informal,Tertiary,1,0,0
20,100254.0,6395,6,7,620.0,0.0,2,66.6,Nakuru,Informal,Tertiary,0,0,0
49,19209.0,48567,12,0,667.0,6.0,0,71.1,Kisumu,Formal,Tertiary,1,0,1
27,16579.0,2051,12,2,590.0,2.0,4,33.4,Nairobi,Self-employed,University,1,1,0
27,96386.0,38391,18,4,,2.0,0,48.1,Nairobi,Self-employed,Primary,1,0,0
36,39352.0,7954,3,2,502.0,4.0,4,60.6,Thika,Informal,University,0,0,0
63,5000.0,1105,6,4,844.0,5.0,1,48.0,Meru,Self-employed,Secondary,0,0,0
51,5000.0,22134,24,4,622.0,1.0,3,55.5,Nyeri,Unemployed,University,1,1,0
50,29104.0,5260,3,5,786.0,2.0,0,92.3,Mombasa,Formal,Secondary,1,0,0
40,93159.0,5582,6,4,689.0,5.0,2,39.6,Meru,Formal,University,1,1,0
45,65082.0,7307,12,1,574.0,2.0,3,13.8,Nyeri,Informal,Tertiary,0,0,0
49,39428.0,1316,18,7,580.0,4.0,0,48.0,Meru,Informal,Secondary,1,0,0
24,5242.0,3899,3,6,546.0,8.0,2,53.4,Nakuru,Informal,University,0,0,0
46,10266.0,1000,12,3,376.0,2.0,2,50.2,Meru,Formal,Secondary,1,0,1
25,72923.0,11790,6,2,551.0,,2,65.4,Mombasa,Self-employed,Secondary,0,0,0
18,7065.0,1760,3,3,671.0,4.0,2,39.4,Nairobi,Informal,University,1,0,0
20,11421.0,22955,24,6,490.0,4.0,0,,Meru,Informal,Primary,0,0,0
41,5000.0,5373,3,0,591.0,5.0,1,46.5,Kakamega,Formal,Secondary,0,0,0
40,39457.0,57496,12,6,635.0,5.0,4,46.9,Nyeri,Informal,Tertiary,0,0,0
25,100873.0,40997,3,2,,0.0,4,100.0,Machakos,Informal,University,0,1,0
64,10965.0,6834,24,7,504.0,8.0,4,91.0,Nyeri,Informal,Primary,1,1,0
54,22579.0,30577,18,3,448.0,4.0,1,26.6,Nairobi,Unemployed,Tertiary,1,0,0
20,35211.0,32515,18,3,467.0,0.0,2,21.4,Meru,Informal,Tertiary,1,0,0
50,263745.0,86195,12,5,421.0,7.0,2,58.3,Kakamega,Formal,University,0,1,0
45,5000.0,18218,6,5,459.0,6.0,3,98.2,Meru,Informal,University,1,1,0
64,24160.0,1710,12,6,691.0,6.0,4,73.3,Meru,Self-employed,Tertiary,0,1,0
25,17021.0,20816,18,6,458.0,4.0,4,59.3,Thika,Self-employed,Tertiary,1,0,0
51,70300.0,19615,1,0,562.0,0.0,2,50.9,Nakuru,Informal,Secondary,1,0,0
52,22617.0,20341,1,4,499.0,8.0,4,81.5,Mombasa,Formal,Primary,0,0,0
49,5000.0,7338,3,2,667.0,8.0,2,63.6,Nakuru,Informal,Tertiary,0,0,0
41,35219.0,39276,24,5,,7.0,2,94.6,Machakos,Informal,University,0,0,0
31,51557.0,64115,3,2,636.0,4.0,2,26.2,Nairobi,Unemployed,Tertiary,1,0,0
49,5000.0,4910,1,0,580.0,2.0,0,68.5,Meru,Informal,Primary,0,0,0
63,68554.0,1845,18,5,526.0,7.0,0,48.7,Kisumu,Self-employed,Secondary,1,0,0
60,7203.0,4326,3,5,430.0,0.0,0,68.3,Nakuru,Informal,Tertiary,0,0,0
33,28109.0,34357,12,4,744.0,2.0,0,65.0,Eldoret,Informal,Tertiary,1,0,0
21,18812.0,22580,24,2,474.0,6.0,1,70.2,Kisumu,Self-employed,Tertiary,1,1,0
54,44510.0,20214,12,7,616.0,3.0,3,79.6,Nakuru,Informal,Tertiary,0,1,0
38,16235.0,10276,24,2,655.0,6.0,3,87.8,Eldoret,Unemployed,Secondary,1,0,0
31,71344.0,17246,18,2,494.0,4.0,2,99.0,Nairobi,Informal,University,1,1,0
48,45891.0,7359,3,4,653.0,5.0,4,60.3,Meru,Formal,Tertiary,1,0,0
35,36515.0,12971,24,5,626.0,6.0,0,49.2,Kakamega,Self-employed,Secondary,0,0,0
24,55678.0,31506,12,0,722.0,9.0,3,35.5,Kakamega,Formal,Secondary,0,1,0
27,49088.0,79522,3,2,503.0,6.0,3,68.7,Nakuru,Formal,University,0,0,0
24,5000.0,53909,3,3,421.0,6.0,0,76.7,Meru,Informal,University,0,0,1
50,17573.0,54321,12,7,499.0,6.0,1,33.0,Nakuru,Self-employed,Secondary,0,0,0
40,93480.0,10290,1,7,570.0,6.0,1,82.9,Nairobi,Informal,Primary,0,0,0
38,5000.0,12651,24,4,555.0,2.0,3,58.0,Eldoret,Formal,Primary,1,0,0
36,46758.0,24458,12,1,510.0,2.0,1,34.9,Meru,Informal,Secondary,0,0,0
36,128543.0,51070,18,0,359.0,6.0,0,43.0,Kisumu,Informal,Tertiary,1,0,0
53,5000.0,3062,6,3,597.0,1.0,3,41.1,Eldoret,Unemployed,Tertiary,0,1,1
46,40120.0,7255,12,2,747.0,1.0,0,41.5,Kisumu,Informal,Tertiary,1,0,0
35,22099.0,2998,3,1,,2.0,1,,Kisumu,Self-employed,Tertiary,1,0,0
19,30293.0,18935,3,0,610.0,3.0,0,77.3,Nairobi,Formal,Primary,0,0,0
18,5000.0,7314,12,4,607.0,5.0,1,94.0,Mombasa,Self-employed,Primary,1,1,0
64,5000.0,7893,6,1,589.0,7.0,1,,Mombasa,Self-employed,Secondary,0,1,0
22,38472.0,1471,12,5,643.0,9.0,0,66.9,Meru,Unemployed,Secondary,1,1,0
37,60667.0,8609,6,6,589.0,9.0,1,47.1,Machakos,Formal,Primary,0,0,0
28,53316.0,39682,6,1,518.0,6.0,2,60.4,Nyeri,Informal,Tertiary,0,0,0
59,27469.0,5307,18,6,470.0,3.0,0,30.4,Mombasa,Self-employed,University,0,0,0
19,5000.0,23761,24,7,525.0,1.0,2,37.5,Meru,Formal,Tertiary,0,0,1
20,40771.0,19864,3,3,581.0,1.0,0,76.1,Kisumu,Informal,University,0,0,0
40,9692.0,39826,3,0,518.0,3.0,1,30.3,Kakamega,Unemployed,Tertiary,0,1,0
29,,2837,6,3,581.0,5.0,1,72.3,Mombasa,Informal,Tertiary,0,0,0
37,63762.0,75964,3,3,593.0,2.0,3,46.5,Nairobi,Unemployed,Secondary,1,1,0
22,43251.0,17475,1,2,633.0,5.0,3,21.5,Meru,Formal,University,0,0,0
54,104051.0,107959,6,4,678.0,4.0,2,9.2,Nyeri,Self-employed,Secondary,0,1,0
55,5000.0,48498,3,1,557.0,4.0,1,89.3,Nakuru,Informal,Secondary,0,0,1
47,,5008,1,0,419.0,1.0,3,,Machakos,Informal,Secondary,1,1,0
26,14029.0,1156,18,7,515.0,7.0,1,58.7,Kisumu,Unemployed,University,0,0,1
51,82780.0,5904,3,5,554.0,4.0,0,67.1,Kisumu,Formal,University,0,1,0
61,10855.0,14997,1,4,366.0,1.0,3,33.7,Nakuru,Self-employed,Tertiary,0,0,0
52,45166.0,3765,12,4,688.0,6.0,2,48.9,Mombasa,Self-employed,Tertiary,0,0,0
39,73529.0,3665,24,0,564.0,8.0,3,69.6,Kakamega,Formal,Tertiary,0,0,0
61,5000.0,12420,12,4,588.0,8.0,1,65.9,Nakuru,Unemployed,University,0,0,0
41,17741.0,1000,1,2,686.0,0.0,4,50.8,Kakamega,Informal,Tertiary,0,0,0
34,50287.0,2599,6,4,486.0,6.0,4,64.7,Kisumu,Self-employed,University,0,1,0
27,,10752,6,7,607.0,8.0,1,58.0,Nyeri,Informal,Secondary,0,0,0
47,10883.0,1304,3,7,539.0,5.0,0,40.6,Mombasa,Self-employed,Secondary,0,1,0
63,8687.0,10108,12,2,531.0,0.0,3,84.0,Meru,Informal,University,0,0,0
40,5000.0,12849,6,1,472.0,1.0,4,64.1,Kisumu,Formal,Primary,1,0,0
49,68103.0,12002,6,1,716.0,3.0,0,23.2,Nakuru,Informal,University,0,0,0
34,29977.0,40677,12,3,512.0,3.0,1,70.4,Kakamega,Formal,Tertiary,1,1,0
34,5000.0,15103,18,7,619.0,1.0,0,47.7,Kakamega,Informal,University,0,0,0
31,16877.0,12621,6,2,362.0,7.0,1,54.2,Kisumu,Formal,Secondary,0,0,0
26,16045.0,10576,24,5,667.0,1.0,3,60.2,Kisumu,Formal,Tertiary,1,0,0
57,7020.0,34033,1,1,655.0,2.0,0,44.1,Nyeri,Formal,Secondary,0,0,0
19,20013.0,45086,3,4,559.0,3.0,3,96.1,Nyeri,Informal,Tertiary,0,0,0
62,14126.0,38379,6,0,527.0,8.0,0,30.1,Thika,Informal,Tertiary,0,0,0
42,14638.0,22389,24,0,590.0,9.0,1,61.1,Nakuru,Informal,University,0,0,0
56,47016.0,2955,24,6,778.0,0.0,1,67.6,Nairobi,Formal,Tertiary,1,0,0
26,8842.0,6483,6,7,373.0,7.0,0,60.8,Nakuru,Self-employed,Secondary,0,1,0
39,35939.0,1000,18,2,628.0,4.0,1,56.2,Nyeri,Self-employed,University,0,0,0
60,29591.0,53422,1,5,,6.0,2,52.5,Thika,Informal,Secondary,1,1,0
63,29384.0,21623,3,3,548.0,7.0,2,43.9,Mombasa,Self-employed,Secondary,1,0,0
21,38069.0,27437,6,4,525.0,4.0,3,43.6,Kisumu,Informal,Primary,1,0,0
43,27822.0,7466,3,2,507.0,7.0,2,83.2,Machakos,Self-employed,University,0,0,0
46,73992.0,37371,12,6,548.0,9.0,2,51.2,Nakuru,Formal,Secondary,1,0,0
62,39400.0,6011,24,0,436.0,7.0,4,100.0,Nakuru,Formal,Secondary,1,0,0
51,27712.0,1000,24,2,652.0,8.0,4,73.4,Eldoret,Self-employed,University,1,0,1
40,61969.0,9445,6,4,370.0,1.0,4,6.6,Nyeri,Self-employed,University,1,0,0
54,32612.0,16914,6,5,603.0,2.0,4,77.7,Machakos,Formal,Primary,1,0,1
28,12043.0,13028,12,7,,0.0,1,58.9,Meru,Informal,Tertiary,0,0,0
23,8121.0,39621,18,5,432.0,3.0,3,32.2,Eldoret,Self-employed,University,0,0,1
35,5784.0,2227,6,1,570.0,4.0,3,86.1,Nairobi,Self-employed,Primary,1,1,0
38,80400.0,16140,24,4,394.0,0.0,2,51.3,Nakuru,Self-employed,University,0,1,0
59,43341.0,14388,3,6,553.0,7.0,3,49.6,Thika,Formal,Tertiary,0,0,1
53,96972.0,6608,1,1,,1.0,2,67.5,Thika,Informal,Tertiary,0,1,0
58,32359.0,34545,3,1,596.0,0.0,3,82.9,Meru,Formal,Secondary,1,1,0
55,22446.0,27955,18,1,457.0,1.0,0,62.3,Kakamega,Informal,Tertiary,0,0,0
51,5000.0,26399,1,2,504.0,4.0,0,60.8,Eldoret,Formal,Primary,1,0,1
34,38977.0,41780,3,6,579.0,8.0,3,46.1,Eldoret,Self-employed,Tertiary,0,1,0
54,30547.0,25659,3,0,472.0,8.0,1,82.5,Thika,Informal,Primary,0,0,0
42,161919.0,5275,12,5,544.0,1.0,2,62.5,Thika,Self-employed,Secondary,0,0,0
55,9566.0,24453,18,7,398.0,1.0,3,55.5,Kisumu,Formal,Secondary,0,0,0
29,26480.0,7354,24,2,613.0,2.0,2,53.0,Thika,Formal,University,1,1,0
40,36839.0,5546,12,0,726.0,6.0,4,80.5,Nyeri,Formal,Secondary,1,1,0
59,36207.0,1516,1,5,829.0,2.0,3,54.8,Thika,Informal,Secondary,1,0,0
39,28837.0,27253,24,7,559.0,0.0,1,80.6,Eldoret,Self-employed,Secondary,0,1,0
38,52509.0,24826,12,6,628.0,5.0,4,50.6,Kisumu,Informal,Tertiary,0,0,0
44,8028.0,5344,18,7,371.0,,3,,Nairobi,Formal,Secondary,0,0,1
48,45264.0,27676,6,6,700.0,0.0,0,64.1,Eldoret,Formal,Tertiary,0,0,0
23,33841.0,49981,6,4,627.0,3.0,3,41.0,Thika,Formal,Primary,0,1,0
44,79243.0,2286,1,7,501.0,0.0,0,58.3,Thika,Self-employed,Secondary,1,0,0
57,65750.0,5295,6,5,673.0,0.0,0,16.2,Thika,Informal,Tertiary,0,0,0
51,13249.0,27746,12,5,524.0,1.0,3,45.1,Kisumu,Self-employed,University,0,0,0
29,11315.0,6418,1,6,504.0,9.0,3,28.4,Nakuru,Self-employed,Primary,1,0,0
62,139940.0,19598,24,5,597.0,7.0,0,100.0,Kisumu,Formal,Primary,0,0,0
24,26222.0,1692,18,3,,1.0,2,28.7,Mombasa,Formal,Secondary,1,0,0
27,82913.0,12036,1,4,652.0,1.0,4,100.0,Nyeri,Self-employed,Tertiary,1,1,0
62,6264.0,26871,24,2,444.0,9.0,1,70.3,Machakos,Self-employed,Secondary,0,0,0
34,36032.0,23200,1,7,444.0,9.0,3,,Nyeri,Informal,University,0,0,0
43,58099.0,33755,3,2,459.0,7.0,4,76.1,Thika,Formal,Primary,1,0,0
38,103073.0,41985,3,0,625.0,5.0,4,47.1,Machakos,Formal,Secondary,0,0,0
45,14402.0,29672,1,2,488.0,3.0,2,31.8,Nairobi,Formal,Secondary,0,0,0
63,45182.0,22269,6,1,415.0,2.0,4,61.6,Kakamega,Formal,Tertiary,1,1,0
19,27088.0,1000,3,5,489.0,0.0,3,74.0,Eldoret,Formal,Tertiary,0,0,0
60,5000.0,15312,18,2,546.0,2.0,4,85.6,Nakuru,Informal,Primary,0,1,1
18,40991.0,1000,24,0,431.0,8.0,3,70.0,Kakamega,Formal,University,1,1,0
53,41002.0,33012,12,0,434.0,4.0,3,,Kisumu,Formal,Secondary,1,0,0
43,93378.0,7734,3,1,761.0,5.0,0,87.7,Mombasa,Self-employed,Tertiary,0,0,0
46,24072.0,16530,1,0,463.0,4.0,2,83.3,Meru,Informal,Tertiary,0,0,0
38,9159.0,6554,6,6,517.0,0.0,1,65.4,Nyeri,Unemployed,Secondary,0,0,0
28,5000.0,30511,12,3,513.0,9.0,0,84.2,Kakamega,Formal,University,0,0,1
57,18803.0,43519,24,6,507.0,0.0,1,100.0,Mombasa,Self-employed,University,1,0,0
28,12579.0,10171,24,5,612.0,,3,49.1,Thika,Formal,Secondary,1,0,0
53,50108.0,39744,3,5,644.0,2.0,0,42.0,Kisumu,Informal,Tertiary,1,1,0
56,15307.0,6214,24,5,519.0,7.0,4,48.5,Kisumu,Formal,Secondary,0,0,0
57,104206.0,15299,24,4,426.0,6.0,4,33.0,Eldoret,Formal,Tertiary,0,0,0
52,114742.0,39146,6,2,677.0,6.0,1,71.8,Machakos,Unemployed,Secondary,0,0,0
51,33949.0,7886,6,3,540.0,7.0,3,27.8,Machakos,Informal,University,0,0,1
64,92410.0,61600,6,2,723.0,9.0,1,85.3,Kakamega,Unemployed,Secondary,0,0,0
41,50073.0,2599,1,3,325.0,6.0,2,46.6,Nairobi,Formal,Primary,0,1,0
39,27704.0,1000,24,2,569.0,9.0,4,87.2,Machakos,Formal,Secondary,0,1,0
22,6958.0,46896,24,1,741.0,1.0,0,8.9,Machakos,Informal,Secondary,1,0,0
50,21475.0,1422,24,7,514.0,3.0,0,52.3,Thika,Self-employed,Tertiary,1,0,0
53,28803.0,96291,18,6,527.0,5.0,0,34.1,Thika,Informal,Secondary,0,0,0
64,69818.0,60481,6,0,579.0,2.0,4,87.1,Mombasa,Unemployed,Tertiary,0,0,0
37,,2947,12,0,494.0,2.0,3,93.6,Kisumu,Formal,Secondary,1,1,0
36,79785.0,15425,3,6,518.0,5.0,4,13.1,Kisumu,Self-employed,Tertiary,1,1,0
52,39267.0,4089,12,1,516.0,0.0,4,77.3,Kisumu,Formal,Tertiary,0,0,0
60,5156.0,11177,1,3,487.0,0.0,0,81.4,Mombasa,Formal,University,1,0,0
34,185310.0,1267,1,6,672.0,4.0,4,66.5,Meru,Informal,University,1,0,0
62,26220.0,5070,24,4,596.0,0.0,0,71.8,Thika,Informal,University,0,0,0
60,17407.0,9028,12,3,575.0,9.0,3,70.3,Mombasa,Formal,Tertiary,0,0,0
51,37667.0,11548,24,0,630.0,7.0,2,77.4,Kisumu,Formal,Secondary,0,0,1
26,5000.0,75881,18,4,523.0,1.0,0,38.2,Kakamega,Informal,Tertiary,0,0,1
43,35422.0,32991,1,2,472.0,5.0,1,84.0,Thika,Informal,University,0,0,0
19,24136.0,26743,1,4,,9.0,2,64.2,Nakuru,Formal,Primary,1,0,0
26,18270.0,15402,12,3,550.0,9.0,3,63.0,Machakos,Formal,Tertiary,1,0,0
26,107031.0,36651,1,1,444.0,4.0,2,71.3,Thika,Formal,Secondary,0,0,1
57,25874.0,8289,18,2,499.0,9.0,0,34.6,Thika,Unemployed,Tertiary,0,0,0
34,8656.0,24681,18,3,498.0,3.0,3,28.9,Kisumu,Unemployed,Secondary,1,0,1
18,21499.0,101612,18,2,762.0,0.0,1,57.6,Nyeri,Informal,Tertiary,0,1,0
42,88133.0,7555,3,4,300.0,2.0,0,90.9,Meru,Unemployed,Tertiary,0,0,0
60,6779.0,22418,18,0,532.0,3.0,0,36.3,Thika,Self-employed,University,1,1,0
57,8426.0,37198,18,3,,1.0,3,63.5,Mombasa,Formal,Tertiary,0,0,0
59,5000.0,49493,3,7,562.0,1.0,3,45.7,Nairobi,Formal,University,0,0,1
42,5000.0,25312,24,1,625.0,1.0,2,43.0,Kisumu,Unemployed,Secondary,0,0,1
56,61893.0,6670,6,7,559.0,0.0,1,70.0,Kisumu,Informal,Secondary,0,0,0
52,46102.0,7898,1,7,483.0,9.0,2,75.2,Nyeri,Self-employed,Secondary,0,0,0
20,15349.0,1000,18,6,325.0,1.0,2,44.2,Eldoret,Self-employed,Secondary,0,1,0
54,41942.0,28616,1,4,570.0,5.0,0,87.7,Nairobi,Informal,Secondary,0,0,0
61,17600.0,1000,12,3,472.0,2.0,3,68.5,Nakuru,Formal,Tertiary,0,0,0
61,106939.0,39998,1,1,469.0,9.0,0,55.2,Machakos,Formal,Tertiary,0,0,0
47,119449.0,2526,24,3,500.0,4.0,1,67.0,Eldoret,Formal,Tertiary,0,0,0
55,17461.0,3771,3,4,724.0,0.0,2,100.0,Kakamega,Formal,Secondary,0,1,0
51,67398.0,12945,1,3,790.0,7.0,1,75.1,Thika,Informal,Secondary,1,1,0
29,51911.0,26779,1,2,571.0,3.0,3,46.0,Kakamega,Formal,Tertiary,0,0,0
36,12987.0,2993,1,4,503.0,8.0,3,59.6,Nakuru,Formal,Primary,1,0,0
54,9240.0,11598,6,3,432.0,3.0,4,62.6,Mombasa,Informal,Secondary,0,0,0
61,21452.0,13188,6,6,596.0,1.0,1,73.3,Meru,Formal,Primary,0,1,0
34,53209.0,4772,12,0,,2.0,0,64.8,Mombasa,Informal,Primary,1,0,0
27,112807.0,2455,3,3,525.0,4.0,1,97.9,Mombasa,Informal,Secondary,0,1,0
64,50474.0,36209,1,2,312.0,9.0,2,55.5,Mombasa,Informal,Primary,1,0,0
29,67635.0,13961,1,1,617.0,5.0,3,25.4,Nairobi,Unemployed,Secondary,0,1,0
33,32339.0,1000,1,6,648.0,6.0,3,64.3,Kisumu,Formal,Tertiary,0,0,1
41,63149.0,32489,1,1,391.0,3.0,1,51.2,Thika,Formal,Primary,1,0,0
36,53704.0,79050,6,7,567.0,6.0,1,29.9,Machakos,Self-employed,Secondary,0,0,0
