transaction_id,timestamp,store_id,customer_type,basket_type,items
404,2024-10-11 19:59:09,10,office_worker,books,book|bookmark
405,2024-08-19 08:26:30,5,student,gift,novel|bookmark|gift_wrap
406,2024-09-01 11:16:17,1,casual_reader,mixed,book|notebook|pen
407,2024-09-17 07:50:11,2,casual_reader,study_set,textbook|notebook|highlighter
408,2024-06-10 09:03:44,8,office_worker,reading,novel|book
409,2024-06-01 06:43:47,7,student,books,book|bookmark|sticky_notes
410,2024-04-30 00:35:25,7,office_worker,books,book|bookmark
411,2024-10-23 14:15:44,5,student,books,book|bookmark
412,2024-08-16 22:30:56,12,office_worker,gift,novel|bookmark|gift_wrap
413,2024-07-25 01:06:38,7,student,reading,novel|book|eraser
414,2024-05-19 04:06:55,6,casual_reader,books,book|bookmark
415,2024-06-26 17:33:14,2,casual_reader,office,planner|pen
416,2024-01-27 00:44:50,1,casual_reader,school,pencil|eraser|notebook
417,2024-06-25 21:08:15,12,student,study_set,textbook|notebook|highlighter
418,2024-06-11 23:14:41,10,student,mixed,book|notebook|pen|eraser
419,2024-03-20 10:17:23,9,student,stationery,notebook|pen|highlighter
420,2024-08-21 14:12:04,6,student,school,pencil|eraser|notebook
421,2024-08-28 04:15:46,3,student,mixed,book|notebook|pen
422,2024-10-26 14:35:26,5,office_worker,office,planner|pen|sticky_notes
423,2024-01-20 13:10:21,10,office_worker,books,book|bookmark
424,2024-01-01 17:23:10,9,office_worker,school,pencil|eraser|notebook
425,2024-01-24 04:33:00,7,student,stationery,notebook|pen|highlighter
426,2024-02-26 01:48:09,10,student,journaling,diary|pen
427,2024-01-28 14:37:29,7,student,stationery,notebook|pen|highlighter
428,2024-12-19 00:49:49,5,student,notes,sticky_notes|pen|notebook
429,2024-01-07 11:51:36,6,student,journaling,diary|pen|sticky_notes
430,2024-08-18 02:45:00,7,casual_reader,study_set,textbook|notebook|highlighter
431,2024-08-26 11:35:29,6,casual_reader,notes,sticky_notes|pen|notebook|eraser
432,2024-12-23 17:05:14,2,student,office,planner|pen|eraser
433,2024-10-24 09:31:32,9,student,stationery,notebook|pen|highlighter
434,2024-06-24 04:32:27,12,office_worker,gift,novel|bookmark|gift_wrap
435,2024-11-11 03:09:26,8,casual_reader,stationery,notebook|pen|highlighter|eraser
436,2024-10-29 08:06:36,10,student,books,book|bookmark
437,2024-08-23 01:07:21,2,student,notes,sticky_notes|pen|notebook
438,2024-09-08 04:28:05,6,student,stationery,notebook|pen|highlighter
439,2024-07-03 17:04:54,6,casual_reader,mixed,book|notebook|pen
440,2024-06-03 09:39:48,4,casual_reader,gift,novel|bookmark|gift_wrap
441,2024-11-10 15:28:35,4,student,gift,novel|bookmark|gift_wrap|highlighter
442,2024-11-28 21:35:24,4,student,office,planner|pen
443,2024-07-26 21:17:05,1,casual_reader,notes,sticky_notes|pen|notebook
444,2024-08-03 07:59:41,10,student,stationery,notebook|pen|highlighter|sticky_notes
445,2024-02-20 14:36:31,11,office_worker,reading,novel|book
446,2024-06-19 22:51:48,5,casual_reader,school,pencil|eraser|notebook
447,2024-11-06 12:16:35,7,office_worker,gift,novel|bookmark|gift_wrap
448,2024-05-01 18:39:42,8,student,reading,novel|book
449,2024-12-08 23:36:47,4,casual_reader,journaling,diary|pen|bookmark
450,2024-01-07 10:33:40,7,casual_reader,books,book|bookmark
451,2024-04-25 21:05:11,5,office_worker,mixed,book|notebook|pen|bookmark
452,2024-11-16 08:14:51,5,student,gift,novel|bookmark|gift_wrap
453,2024-12-12 06:12:22,7,office_worker,stationery,notebook|pen|highlighter
454,2024-07-29 03:24:44,12,student,reading,novel|book
455,2024-09-20 22:15:01,11,student,gift,novel|bookmark|gift_wrap
456,2024-05-04 00:56:19,11,casual_reader,notes,sticky_notes|pen|notebook
457,2024-07-05 20:58:53,2,casual_reader,study_set,textbook|notebook|highlighter
458,2024-07-27 01:43:47,7,student,books,book|bookmark
459,2024-04-06 14:29:11,5,student,school,pencil|eraser|notebook
460,2024-07-29 12:18:29,3,office_worker,books,book|bookmark
461,2024-01-23 10:57:32,12,office_worker,study_set,textbook|notebook|highlighter
462,2024-10-27 09:40:50,3,casual_reader,mixed,book|notebook|pen
463,2024-04-13 14:46:26,6,student,school,pencil|eraser|notebook
464,2024-03-27 08:47:12,7,casual_reader,stationery,notebook|pen|highlighter
465,2024-06-03 17:10:10,9,student,school,pencil|eraser|notebook|highlighter
466,2024-11-22 20:56:47,2,office_worker,gift,novel|bookmark|gift_wrap
467,2024-11-16 03:31:33,7,student,books,book|bookmark
468,2024-09-25 13:51:02,5,office_worker,notes,sticky_notes|pen|notebook
469,2024-03-06 21:09:04,8,student,school,pencil|eraser|notebook
470,2024-04-08 00:24:58,12,student,reading,novel|book
471,2024-12-28 15:44:49,3,student,mixed,book|notebook|pen
472,2024-08-01 03:40:02,7,student,books,book|bookmark
473,2024-11-27 01:03:50,4,casual_reader,office,planner|pen
474,2024-03-06 10:45:24,9,student,mixed,book|notebook|pen
475,2024-02-09 21:13:57,10,student,reading,novel|book
476,2024-12-21 21:13:40,9,casual_reader,stationery,notebook|pen|highlighter
477,2024-12-17 05:42:52,8,student,stationery,notebook|pen|highlighter|book
478,2024-04-05 12:44:04,1,student,books,book|bookmark
479,2024-03-14 01:14:22,12,student,mixed,book|notebook|pen|bookmark
480,2024-05-21 23:17:55,1,office_worker,office,planner|pen
481,2024-07-03 09:47:07,2,student,study_set,textbook|notebook|highlighter
482,2024-07-12 12:17:13,1,casual_reader,reading,novel|book
483,2024-12-27 20:43:49,8,student,books,book|bookmark
484,2024-07-28 02:46:48,4,student,gift,novel|bookmark|gift_wrap
485,2024-06-30 07:54:23,6,casual_reader,reading,novel|book
486,2024-12-17 14:47:32,7,casual_reader,reading,novel|book
487,2024-11-27 05:07:36,11,student,mixed,book|notebook|pen
488,2024-07-11 18:56:14,4,casual_reader,gift,novel|bookmark|gift_wrap|book
489,2024-10-21 20:03:07,11,office_worker,reading,novel|book
490,2024-03-09 15:09:15,2,office_worker,stationery,notebook|pen|highlighter|eraser|book
491,2024-01-29 04:23:15,8,student,journaling,diary|pen
492,2024-04-10 01:44:20,8,student,school,pencil|eraser|notebook
493,2024-11-11 04:32:50,12,student,study_set,textbook|notebook|highlighter
494,2024-02-04 16:21:38,7,casual_reader,office,planner|pen|eraser|highlighter
495,2024-03-20 09:56:36,7,casual_reader,mixed,book|notebook|pen|bookmark
496,2024-12-27 22:43:16,8,student,study_set,textbook|notebook|highlighter
497,2024-04-16 17:41:37,7,student,notes,sticky_notes|pen|notebook
498,2024-06-16 22:21:50,10,student,stationery,notebook|pen|highlighter
499,2024-07-29 04:20:25,4,office_worker,stationery,notebook|pen|highlighter
500,2024-12-26 03:37:28,6,student,stationery,notebook|pen|highlighter|eraser
501,2024-04-20 00:15:45,1,student,reading,novel|book
502,2024-04-15 15:01:57,7,casual_reader,notes,sticky_notes|pen|notebook|book
503,2024-09-02 16:13:48,6,student,school,pencil|eraser|notebook
504,2024-04-27 16:38:59,4,casual_reader,stationery,notebook|pen|highlighter
505,2024-08-29 09:24:04,3,office_worker,books,book|bookmark
506,2024-03-29 20:08:50,4,office_worker,gift,novel|bookmark|gift_wrap
507,2024-06-28 17:26:49,4,casual_reader,gift,novel|bookmark|gift_wrap|highlighter
508,2024-02-25 05:54:46,11,student,school,pencil|eraser|notebook
509,2024-01-25 07:41:31,9,office_worker,gift,novel|bookmark|gift_wrap
510,2024-12-07 05:51:17,2,casual_reader,reading,novel|book
511,2024-08-24 05:35:10,2,student,books,book|bookmark|eraser|sticky_notes
512,2024-10-07 06:37:33,1,office_worker,stationery,notebook|pen|highlighter
513,2024-02-27 03:56:05,11,student,school,pencil|eraser|notebook
514,2024-09-22 14:00:39,6,student,gift,novel|bookmark|gift_wrap
515,2024-06-22 16:31:54,3,student,stationery,notebook|pen|highlighter
516,2024-09-26 09:51:13,9,casual_reader,office,planner|pen
517,2024-02-07 06:29:27,9,casual_reader,office,planner|pen
518,2024-07-25 18:39:41,9,student,books,book|bookmark|highlighter
519,2024-02-05 00:39:22,1,student,reading,novel|book
520,2024-03-18 23:46:59,11,casual_reader,gift,novel|bookmark|gift_wrap
521,2024-09-01 16:35:42,11,student,books,book|bookmark
522,2024-08-30 23:55:42,9,casual_reader,school,pencil|eraser|notebook
523,2024-03-09 13:12:03,3,student,notes,sticky_notes|pen|notebook
524,2024-11-15 04:18:06,3,student,school,pencil|eraser|notebook
525,2024-05-15 00:38:52,5,office_worker,books,book|bookmark
526,2024-02-12 19:01:32,12,student,study_set,textbook|notebook|highlighter
527,2024-03-25 22:07:55,9,student,study_set,textbook|notebook|highlighter|eraser
528,2024-11-28 22:41:54,11,office_worker,reading,novel|book
529,2024-10-28 19:47:51,8,student,mixed,book|notebook|pen
530,2024-05-02 12:02:05,6,casual_reader,journaling,diary|pen
531,2024-06-22 15:39:27,8,casual_reader,reading,novel|book
532,2024-03-02 04:04:43,1,office_worker,gift,novel|bookmark|gift_wrap
533,2024-09-03 19:19:01,3,office_worker,books,book|bookmark
534,2024-06-12 05:11:31,8,student,school,pencil|eraser|notebook|book
535,2024-10-31 18:06:59,11,student,reading,novel|book
536,2024-10-25 14:01:58,8,casual_reader,gift,novel|bookmark|gift_wrap
537,2024-02-07 16:38:21,9,student,books,book|bookmark|sticky_notes
538,2024-01-06 09:22:55,8,casual_reader,mixed,book|notebook|pen|highlighter
539,2024-09-17 19:44:05,2,student,journaling,diary|pen
540,2024-04-11 19:57:51,3,casual_reader,study_set,textbook|notebook|highlighter
541,2024-06-27 16:52:17,6,student,notes,sticky_notes|pen|notebook
542,2024-04-16 01:43:35,6,office_worker,stationery,notebook|pen|highlighter
543,2024-10-12 03:41:52,10,office_worker,school,pencil|eraser|notebook
544,2024-10-16 14:34:56,7,student,office,planner|pen
545,2024-04-12 16:23:19,7,student,books,book|bookmark|eraser
546,2024-10-16 17:18:06,8,student,reading,novel|book
547,2024-01-19 15:04:46,8,student,reading,novel|book
548,2024-12-04 20:43:02,5,casual_reader,study_set,textbook|notebook|highlighter
549,2024-04-07 12:53:29,1,student,journaling,diary|pen
550,2024-06-15 08:36:16,3,casual_reader,notes,sticky_notes|pen|notebook
551,2024-04-01 22:26:56,10,student,school,pencil|eraser|notebook
552,2024-07-03 16:28:23,12,casual_reader,study_set,textbook|notebook|highlighter
553,2024-06-16 00:52:45,1,student,journaling,diary|pen|bookmark|highlighter
554,2024-03-02 02:25:58,10,office_worker,reading,novel|book
555,2024-05-24 00:35:37,2,student,books,book|bookmark
556,2024-01-24 12:12:29,1,student,journaling,diary|pen|sticky_notes
557,2024-01-16 13:02:53,8,office_worker,books,book|bookmark|eraser
558,2024-03-05 05:44:59,6,student,study_set,textbook|notebook|highlighter
559,2024-01-21 03:20:43,3,office_worker,books,book|bookmark
560,2024-04-05 00:43:26,7,student,mixed,book|notebook|pen
561,2024-02-27 23:29:52,4,casual_reader,study_set,textbook|notebook|highlighter
562,2024-03-09 12:07:48,6,casual_reader,gift,novel|bookmark|gift_wrap
563,2024-10-25 08:39:55,12,student,notes,sticky_notes|pen|notebook
564,2024-09-05 15:09:46,5,casual_reader,school,pencil|eraser|notebook
565,2024-10-11 18:49:50,7,student,notes,sticky_notes|pen|notebook|bookmark
566,2024-07-03 04:26:53,1,student,gift,novel|bookmark|gift_wrap
567,2024-02-14 16:15:14,11,student,stationery,notebook|pen|highlighter
568,2024-10-22 12:24:37,4,student,office,planner|pen|bookmark
569,2024-01-15 06:32:15,9,student,mixed,book|notebook|pen
570,2024-11-24 09:05:36,6,student,office,planner|pen
571,2024-08-11 05:42:23,1,casual_reader,mixed,book|notebook|pen
572,2024-07-04 07:58:16,4,office_worker,notes,sticky_notes|pen|notebook|eraser
573,2024-01-23 15:14:18,4,student,gift,novel|bookmark|gift_wrap
574,2024-11-02 04:19:51,11,student,notes,sticky_notes|pen|notebook
575,2024-09-05 17:07:54,4,office_worker,office,planner|pen|bookmark
576,2024-03-26 20:24:41,4,casual_reader,mixed,book|notebook|pen
577,2024-12-17 03:33:16,5,student,stationery,notebook|pen|highlighter
578,2024-01-10 20:18:12,8,office_worker,journaling,diary|pen
579,2024-04-15 11:38:00,1,student,mixed,book|notebook|pen|eraser
580,2024-11-02 04:07:15,7,casual_reader,school,pencil|eraser|notebook
581,2024-09-14 07:41:59,4,student,gift,novel|bookmark|gift_wrap
582,2024-09-22 00:55:16,9,student,gift,novel|bookmark|gift_wrap
583,2024-04-08 03:50:58,6,office_worker,journaling,diary|pen
584,2024-08-04 00:30:23,1,office_worker,journaling,diary|pen
585,2024-10-18 16:16:56,5,student,school,pencil|eraser|notebook
586,2024-12-08 11:37:41,8,casual_reader,reading,novel|book
587,2024-10-20 00:55:09,6,office_worker,school,pencil|eraser|notebook
588,2024-04-19 06:53:35,5,office_worker,school,pencil|eraser|notebook
589,2024-06-12 22:34:27,10,office_worker,study_set,textbook|notebook|highlighter|bookmark
590,2024-08-26 01:15:01,1,student,gift,novel|bookmark|gift_wrap|sticky_notes
591,2024-05-09 16:53:15,2,office_worker,reading,novel|book
592,2024-11-16 15:08:13,9,student,books,book|bookmark
593,2024-03-24 15:43:58,1,student,office,planner|pen|bookmark
594,2024-07-16 02:19:03,8,office_worker,stationery,notebook|pen|highlighter|bookmark
595,2024-12-05 22:19:23,7,casual_reader,reading,novel|book
596,2024-11-18 01:14:16,3,office_worker,stationery,notebook|pen|highlighter
597,2024-09-28 13:37:59,8,office_worker,school,pencil|eraser|notebook
598,2024-01-17 08:00:33,9,student,journaling,diary|pen
599,2024-02-27 03:29:40,4,office_worker,reading,novel|book
600,2024-04-04 20:40:48,8,office_worker,gift,novel|bookmark|gift_wrap
601,2024-05-11 04:46:58,7,student,journaling,diary|pen
602,2024-06-03 07:26:58,5,office_worker,notes,sticky_notes|pen|notebook
603,2024-08-19 22:53:17,10,student,journaling,diary|pen
604,2024-09-11 16:59:01,2,casual_reader,gift,novel|bookmark|gift_wrap
605,2024-10-22 14:37:14,6,student,office,planner|pen
606,2024-08-16 08:17:41,3,office_worker,office,planner|pen|sticky_notes
607,2024-08-20 13:29:38,8,student,books,book|bookmark
608,2024-12-19 22:59:02,12,casual_reader,gift,novel|bookmark|gift_wrap|highlighter
609,2024-03-19 10:22:11,11,student,gift,novel|bookmark|gift_wrap
610,2024-07-03 21:18:55,10,casual_reader,mixed,book|notebook|pen
611,2024-07-22 00:09:40,3,student,books,book|bookmark
612,2024-05-31 05:07:10,8,student,office,planner|pen|highlighter
613,2024-10-31 06:12:30,11,student,stationery,notebook|pen|highlighter
614,2024-10-15 08:27:14,7,office_worker,school,pencil|eraser|notebook|book
615,2024-06-19 00:03:33,12,student,books,book|bookmark|eraser
616,2024-09-18 06:47:48,5,casual_reader,mixed,book|notebook|pen
617,2024-10-03 11:33:02,10,office_worker,notes,sticky_notes|pen|notebook
618,2024-10-30 23:21:09,9,student,reading,novel|book
619,2024-08-10 03:11:20,4,student,reading,novel|book
620,2024-09-24 07:41:15,2,student,study_set,textbook|notebook|highlighter
621,2024-01-21 06:43:49,4,student,office,planner|pen
622,2024-02-09 09:52:47,2,student,gift,novel|bookmark|gift_wrap
623,2024-02-11 08:53:28,3,office_worker,office,planner|pen
624,2024-06-21 02:52:13,1,office_worker,gift,novel|bookmark|gift_wrap
625,2024-07-10 11:06:41,3,student,stationery,notebook|pen|highlighter
626,2024-11-28 06:08:52,11,casual_reader,books,book|bookmark
627,2024-07-14 22:57:31,4,student,mixed,book|notebook|pen
628,2024-09-15 19:11:39,2,student,school,pencil|eraser|notebook
629,2024-02-23 18:26:20,2,office_worker,journaling,diary|pen|bookmark|book
630,2024-07-15 06:05:05,2,student,gift,novel|bookmark|gift_wrap
631,2024-03-27 12:33:42,9,office_worker,books,book|bookmark
632,2024-04-19 14:08:10,10,student,mixed,book|notebook|pen
633,2024-09-17 07:46:53,9,office_worker,stationery,notebook|pen|highlighter|bookmark|eraser
634,2024-04-20 21:49:59,9,casual_reader,journaling,diary|pen|bookmark
635,2024-09-29 12:13:43,1,casual_reader,notes,sticky_notes|pen|notebook
636,2024-09-29 02:49:26,10,student,office,planner|pen
637,2024-03-27 01:17:40,6,student,journaling,diary|pen|eraser
638,2024-04-23 20:50:19,8,student,school,pencil|eraser|notebook|book
639,2024-03-22 03:29:01,7,office_worker,study_set,textbook|notebook|highlighter
640,2024-01-10 04:42:14,4,office_worker,reading,novel|book
641,2024-08-18 21:11:58,8,student,office,planner|pen
642,2024-10-25 12:28:35,12,student,journaling,diary|pen
643,2024-05-07 08:23:24,7,student,school,pencil|eraser|notebook
644,2024-01-26 18:11:58,8,office_worker,mixed,book|notebook|pen|sticky_notes
645,2024-12-16 13:07:56,8,student,office,planner|pen
646,2024-07-21 07:05:53,8,student,reading,novel|book
647,2024-05-29 08:39:07,3,casual_reader,notes,sticky_notes|pen|notebook
648,2024-09-26 13:28:05,6,office_worker,notes,sticky_notes|pen|notebook
649,2024-02-06 03:59:58,3,student,reading,novel|book
650,2024-07-25 10:56:12,1,casual_reader,journaling,diary|pen|eraser
651,2024-06-16 13:07:54,3,student,journaling,diary|pen
652,2024-08-06 18:46:14,1,student,reading,novel|book
653,2024-10-16 23:47:01,12,student,study_set,textbook|notebook|highlighter
654,2024-05-27 14:54:08,1,student,mixed,book|notebook|pen|eraser
655,2024-09-14 12:28:26,9,student,journaling,diary|pen
656,2024-01-23 16:09:43,11,office_worker,mixed,book|notebook|pen|highlighter
657,2024-02-29 17:25:51,11,casual_reader,reading,novel|book
658,2024-12-07 08:32:35,5,student,books,book|bookmark
659,2024-09-07 04:03:28,4,office_worker,books,book|bookmark
660,2024-07-28 10:32:41,9,office_worker,mixed,book|notebook|pen|eraser
661,2024-07-01 23:00:12,7,student,reading,novel|book
662,2024-06-29 16:10:56,1,student,mixed,book|notebook|pen
663,2024-03-31 01:13:21,12,student,books,book|bookmark
664,2024-12-12 00:41:20,4,student,notes,sticky_notes|pen|notebook
665,2024-04-18 02:32:51,12,office_worker,stationery,notebook|pen|highlighter
666,2024-08-31 23:11:09,6,office_worker,gift,novel|bookmark|gift_wrap
667,2024-12-14 23:00:26,1,student,books,book|bookmark|sticky_notes
668,2024-01-17 12:50:47,5,student,journaling,diary|pen
669,2024-08-02 11:44:49,12,student,study_set,textbook|notebook|highlighter
670,2024-08-17 07:11:31,5,office_worker,school,pencil|eraser|notebook
671,2024-04-29 17:23:27,2,office_worker,journaling,diary|pen
672,2024-07-20 18:07:00,2,casual_reader,study_set,textbook|notebook|highlighter
673,2024-05-02 13:41:35,5,student,notes,sticky_notes|pen|notebook
674,2024-10-15 14:11:07,4,student,journaling,diary|pen|eraser
675,2024-09-24 04:14:37,4,student,gift,novel|bookmark|gift_wrap
676,2024-03-08 22:19:07,6,casual_reader,office,planner|pen
677,2024-05-27 14:22:03,12,student,stationery,notebook|pen|highlighter
678,2024-08-14 15:20:32,8,student,stationery,notebook|pen|highlighter|eraser
679,2024-01-21 20:37:12,7,student,gift,novel|bookmark|gift_wrap
680,2024-04-05 22:19:21,11,office_worker,mixed,book|notebook|pen
681,2024-07-09 16:14:59,7,student,office,planner|pen
682,2024-05-12 08:43:38,3,student,reading,novel|book|eraser
683,2024-01-25 01:10:51,4,casual_reader,stationery,notebook|pen|highlighter
684,2024-12-24 03:13:17,4,office_worker,books,book|bookmark
